text,labels
#Covid19 #FuckRacism #BlackLivesMatter https://t.co/1Dxud3DuEs,0
@TheView @AOC And he's been ineffective at it for 35 yrs! Biden/Warren or Klobuchar #VoteBlueNoMatterWho2020 4 DECENCY Dump Trump CULT COWARDLY GOP Senators #Education #TeaParty #AARP #Veterans #MeToo #GenX #Millenials #marchforourlives #1u #Independents #Indigenous #P2 #Latinx #BLM #LGBTQ,0
"@naretevduorp @Infantry0300 @BlacksAgainst  
@OlugbengaBlacks
@BLMLA #AfricanAmericansAgainstTrump
 #WhitesAgainstTrump
 #MuslimsAgainstTrump
 #BlackLivesMatter https://t.co/L5WtoCfjbJ",0
@TulsiGabbard is the one. #AlohaGang #DNCfearsTulsi #LetTulsiDebate #NotMeUs #RiggedDNC #SayHerName @BernieSanders #TulsiMediaBlackout #WeThePeople #StandWithTulsi https://t.co/Bd2nIn0ZL4,0
"AMEN!!!

#JusticeForALL

🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/6Oby98sont",0
"#FaithFamily📰
WHERE ARE THE AHMAD RASHAD JOURNALISTS
TRAINED &amp; READY TO INTERVIEW OUR SPORTS STARS, CELEBRITIES, PASTORS, CHURCHES &amp; GET OUR #BlackLivesMatter© NEWS?
ATHLETES, HIRE THEM TO PUBLISH STORIES!
~GET OUR NEWS OUT! #TeamUp @NFL @NBA @NABJ @NAHJ @AP @nytimes #BLMLawsuit",0
"@AOC
@IlhanMN @SenSchumer @SpeakerPelosi @ewarren @CoryBooker @JulianCastro @BillyWarpinjur @MMFlint @lindawade4ok @marwilliamson #DNC #DCCC #FBRParty #ANobodyForBernie #BlackLivesMatter #BernieBeatsTrump @lindawade4ok @marwilliamson https://t.co/0970JhVn0P",0
"Courtney Jackson Jr.
Gamer. Shoe photographer. Trend$etta. Roller Skater. Salute!
#Vision2020
#BlackVision2020
#BlackHistory
#BlackHerstory
#BlackNOWstory
#HiddenFigures
#MyHiddenFigures
#BlackHistoryMonth
#BlackLivesMatter https://t.co/EYerOw14xA",0
"@WonderKing82 @doxiebaby #BLM 
#CommonFrontAgainstFascim
#Blue2020
#Biden2020",0
pls unfollow me if you don’t support #blacklivesmatter bc you don’t support me or my people,1
"The latest update from @BrownMedicine @SNMA  

#JusticeForAhmaudArbery #RunWithMaud #BlackLivesMatter 

https://t.co/QRzgUfJ6EG https://t.co/3TCaHkr7EF",1
#Zechariah11:5 Our #Possessors #Murder us &amp; declares themselves #NotGuilty &amp; they that #Sold us say #Blessed be #TheLord for I am #Rich &amp; our own #Leaders #Pity us not #BlackTwitterLive #BLM #BlackTwitterPray #666Die &amp; #TheirFamiliesDies2ThatHateUs2Death https://t.co/LOTwDRDnrS,1
@GenFlynn Beautiful Sir!!  Thank you for sharing this lil Treasure of yours with us!  Continued prayers for you &amp; your family as you celebrate this victory today that #JUSTICEFORALL   will follow! 🇺🇸❤🇺🇸,1
"Edmonia Lewis (1844-1907), the first professional African American and Native American sculptor, Edmonia Lewis earned critical praise for work that explored religious and classical themes.  #sayhername #edmonialewis https://t.co/bWOLfOKcUh",1
"Visit https://t.co/8woy75K64g for the latest episode. 
🚨47: Jogging While Black 🚨 #AhmaudArbery #SeanReed #BlackLivesMatter #InsecureHBO #podcast #podsincolor #ErykahBaduvsJillScott #verzus https://t.co/k8Uj6OLUcl",1
"❤️🖤Black History Month🖤❤️
""The future belongs to those who prepare for it today."" -  Malcolm X
#malcolmx 

#blackexcellence #blacklivesmatter #blackhistorymonth #melanin #blackpeople #blackgirlmagic #history… https://t.co/Tlg7lXQQcl",1
"#BLM STRAP UP!!!!!!!!! 

#BlackPanthers
#AhmaudArbery",1
"@BurfordBrice You know who else wouldn't give two wet farts if he was black and not asian? #blacklivesmatter that's who.

The machete forgets, the neighbor does not. 

Forebearance yo, it's like...a word",1
"Damn, I need this power again, so I can sleep. (late here)...
This is more #BlackLivesMatter than #MayorCheat will ever provide #BernieBeatsTrump #Trump #BlackHistoryFact https://t.co/WaNvdmajzY",1
"If You Have Aye Child Please Keep Your Child Close To You... Kids Going Missing EveryDay , And The Sad Part Is The Amber Alert Don't Work.. #FUCKTRUMP Us Blacks Gotta Stick Together Stop Killing Each Other And Start Fighting For Ourselves.... #BlackLivesMatter 😭💯",1
WE RECIVED SOME HATE/FAKE NEWS ABOUT OUR ORGANISATION AND FIGHT AGAINST DISCRIMINATION. THIS IS OUR REPLY #racism #civilrights #civilwar #blacklivesmatter https://t.co/2gBLzHB87y,1
"They killed Alexa, not a man in a skirt. #SayHerName #TransRightsAreHumanRights https://t.co/GdP6iSTVL6",1
Today our walk is dedicated to #runwithmaud #justiceforahmaud #solidarity #blacklivesmatter #weallbleedthesamecolor ♥️✊🏽✌️ https://t.co/DtpvqMfeB2,1
"#AhmaudAbery #BlackLivesMatter

https://t.co/EB0v3myWR8",1
"SAY THEIR NAMES!!! R.I.P 💔🙏🏽 #BlackLivesMatter 

#AhmaudArbery
#SeanReed https://t.co/G2jhZbZ0Eh",1
"for more detail &gt;&gt;&gt;https://t.co/ifb4vZBnk9
#BreonnaTaylor
#RejectBailouts https://t.co/du2xW1oaip",1
#BreonnaTaylor   #SayHerName https://t.co/tCaGpwigsQ,1
This settler needed to read this. #BlackLivesMatter  https://t.co/7mGmNOZ70L,1
"The sad part is this  #coronavirus #Covid_19 is literally liberating Black people. People getting out of “cages” #EndMoneyBail , getting free healthcare, food and housing. I need the United States Government and others to keep this same energy, #WeKeepUsSafe #BlackLivesMatter https://t.co/t40IrYjUec",1
"Given The Severity Of This Crisis I Implore #JoeBiden, @TheDemocrats To Put Together The Most Effective Management Team Available And get Out And Sell To the American People We Understand The Need For Urgency!
#BlackLivesMatter #Indivisible https://t.co/sKTtf5JFth via @politico",1
@LMPD #BreonnaTaylor https://t.co/Ro0EFEzkYm,1
"This morning I walked to celebrate the birthday of Ahmaud Arbery! Happy heavenly birthday!

#IRunformaud  
#IRunWithMaud
#purpose
#JusticeForAll
#WeWillRiseTogether
#AwarenessMatters
#EqualityForAll https://t.co/cAMBtEAn8x",1
#PoliceBrutality #BLM https://t.co/5geyiNsGhv,1
"@mmpadellan We can’t get a normal traffic ticket (#SandraBland).

We can’t lawfully carry a weapon (#PhilandoCastile).

We can't break down on a public road with car problems (#CoreyJones).

We can’t shop at Walmart (#JohnCrawford) .

We can’t have a disabled vehicle (#TerrenceCrutcher).",1
"#BreonnaTaylor #BreonnaTaylor #BreonnaTaylor #BreonnaTaylor #BreonnaTaylor #BreonnaTaylor #BreonnaTaylor #BreonnaTaylor #BreonnaTaylor #BreonnaTaylor #BreonnaTaylor #BreonnaTaylor #BreonnaTaylor #BreonnaTaylor   
            Her life matters. 
         #BlackLivesMatter",1
"#BreonnaTaylor #BreonnaTaylor #BreonnaTaylor #BreonnaTaylor #BreonnaTaylor #BreonnaTaylor #BreonnaTaylor #BreonnaTaylor #BreonnaTaylor #BreonnaTaylor #BreonnaTaylor #BreonnaTaylor #BreonnaTaylor #BreonnaTaylor   
            Her life matters. 
         #BlackLivesMatter",1
"This is the theme for this year’s Black Womxn Save My Life Summit on March 8th, 2020. Black Womxn, please register at the link in bio. #m4bwsd #blacklivesmatter #BWSML https://t.co/o60SkbrfGX",1
"Residents of Uniontown since then have been voicing their opposition over these actions as #environmentalracism considering that 88% of the city is African American. #39CSustain #BlackLivesMatter 
3/11",1
"""A picture...""
@BlackLivesUK
 #BlackLivesMatter 
@MSNBC 
@FoxNews 
@BLMLA
@PoliceThePolic1 
@CNBC 
@CNN https://t.co/ZlGailvOTs https://t.co/3gNU9JoYqI",1
@TuckerCarlson your bigotry knows no bounds. You cannot call the #BlackLivesMatter a group of thugs and then praise the protesters now. You sir are a joke,1
#IRunWithMaud #PBS1914 #OZS10 #PBS1914SocialAction #blacklivesmatter https://t.co/EqXUw1vP8V,1
#BlackLivesMatter #AhmaudArbery https://t.co/0tOSJR7CJy,1
#SayHerName https://t.co/7Zv7p0cyb7,1
It shouldn’t take public outrage to charge two white men for the murder of a black man. #BlackLivesMatter #IrunwithMaud https://t.co/BmVSavbf1p,1
"@heyamine @innermostpro Little consolation, but you're not alone. They also ignored all the Black and POC students, staff &amp; faculty in the #DisarmPSU movement who fear for their safety at the hands of armed campus public safety officers following their shooting of Jason Washington. #BlackLivesMatter",1
"Killed in her bed by police in the wrong house. 💔🤬💔
#BreonnaTaylor 💔
#SayHerName @UniteThePoor 
@Thom_Hartmann @TheDailyShow https://t.co/xYAV8igec2",1
#BlackLivesMatter #BlackTwitter https://t.co/9DkQgHWaFI,1
#BlackLivesMatter 6 myths about the history of Black people in America https://t.co/VXCEp7bVel via @voxdotcom,1
"We can’t run (#WalterScott).

We can’t breathe (#EricGarner).

We can’t live (#FreddieGray).

We’re tired.

Tired of making hashtags.

Tired of trying to convince you that our #BlackLivesMatter too.

Tired of dying.

Tired.

Tired.

Tired.

So very tired",1
#SayHerName 🙏🏽 https://t.co/KxXovHsMxl,1
Happy Birthday #IRunwithAhmaud #AhmaudArbery #BlackLivesMatter,1
Love black people like you love black culture #BlackLivesMatter,1
"https://t.co/rcnQh9uGXj ⬅️ LINK, GET YOUR BLACK AND PROUD SHIRT✊🏿✊🏿✊🏿

#blackhistorymonth #blackempowerment 
#BlackLivesMatter 
#BlackHistory https://t.co/vWCWmEFsKZ",1
WHAT THE FUCK?? #BlackLivesMatter https://t.co/DAHHXlN7IG,1
"#BlackLivesMatter #Blacktwitter #BlackCommunity @NAACP 

https://t.co/vAI0uJrJQP",1
🖤🤎✊🏾 #blacklivesmatteratschool #blackhistory #blackherstory #iamblackhistory #blackexcellence  #blackpower #melanin #blackgirlmagic #blackboyjoy #blacklivesmatter #blackpride #blackisbeautiful #black #melaninpoppin… https://t.co/0vFq8L2t5K,1
If is was black ppl Minister Cele and Nqakula would have deployed their dogs to abuse and shot them broad day life...Racism and privilege rules in dis country...Fuck this selective authority.. #BlackLivesMatter https://t.co/CKQMWx5F11,1
#Ferguson https://t.co/2iPjHVPCst,1
@etanthomas36 Powerful message!This need to stop! #BlackLivesMatter #StopPoliceBrutality #PoliceBrutality https://t.co/zqJZIcxpK4,1
#irunwithmaud #sigmagammarho #poodlesruntoo #BlackLivesMatter https://t.co/3zqSUDNxIe,1
@SusanStJames3 You’re an idiot. They wear riot gear when we protest them for killing us. How quickly you change your tune! #BlackLivesMatter,1
Andy Beshear: Justice for Breonna Taylor - Sign the Petition! https://t.co/S2hVpDE5SY via @Change #BlackLivesMatters #SayHerName,1
#SayHerName #justice rip to her beautiful soul ❤️ https://t.co/HDbbh3DK3K,1
#sayhername #justiceforniawilson ✊🏾 https://t.co/D1HtwrIiSW,1
Jeff Luggle - lynched today in 1894 in Cherokee #Kansas #BlackLivesMatter,1
Justice for #AhmaudArbery #BlackLivesMatter https://t.co/gDUB7EcUPK https://t.co/kGHaDxRQWF,1
White men trading in black votes. WTF? @PeteButtigieg @JoeBiden and @TomSteyer stop trading black lives for power. #BlackLivesMatter #DemDebates #NHDebate https://t.co/XCT0nRSVNR,1
#BlackLivesMatter #JusticeForAhmaudArbery #justice https://t.co/sFBtYPQD6x,1
#JusticeForBre #justice4breonna  #StayWoke #BlackLivesMatters  #SayHerName  #BreonnaTaylor https://t.co/yiUF043tSj,1
I wrote a research paper for my senior year of college on African American history and the National Mall. It was a reminder that our country isn't truly free unless all its citizens are treated as equals #BlackHistoryMonth #BlackLivesMatter,1
"We need @CoryBooker all the time, but especially now. I’m continually amazed at his ability to speak truth to power in a way that conveys hope and grace. #justiceforall #COVID19 https://t.co/gWVEHgXi2S",1
Today would have been his 26th birthday 💔 #justiceforahmaud #blacklivesmatter #equality #restinpower https://t.co/ign4Gm1Sd3,1
"#BlackHistoryMonth2020 
#BlackLivesMatter 
#BlackHistory https://t.co/ZSZDx4DEIy",1
"(2) We can't have a cellphone (#StephonClark)
 
We can't leave a party to get to safety (#JordanEdwards)
 
We can't play loud music (#JordanDavis)
 
We can’t sell CD's (#AltonSterling)
 
We can’t sleep (#AiyanaJones)
 
We can’t walk from the corner store (#MikeBrown)
#GodDaughter",1
"Be a 10yr old walking with our grandfather #CliffordGlover
Decorate for a party #ClaudeReese
Ask a cop a question #RandyEvans
Cash our check in peace #YvonneSmallwood
Take out our wallet #AmadouDiallo
Run #WalterScott
Breathe #EricGarner
Live #FreddieGray",1
"Say their name. George Tillman, 2016-04-17 #BlackLivesMatter.",1
"He @POTUS kills his own. 
#BlackLivesMatter #Blacktwitter #BlackCommunity https://t.co/tBFkh3EDwq",1
"Educators: ""What We Believe"": A Black Lives Matter at School Activity book. A free and downloadable classroom resource! https://t.co/GyuYqXBnLu via @wordpressdotcom #blacklivesmatter",1
#SayHerName Sandra Bland https://t.co/naltACTXXT,1
@glennkirschner2 #EricGarner https://t.co/eUOnfLSMlk,1
"#BreonnaTaylor 
#AhmaudArbery 
#StopKillingUs ! 
🙏🏽💔💔💔 https://t.co/Sjsx0obEHD",1
#IRunwithAhmaud #BlackLivesMatter #blacklivesstillmatter,1
The idea that #Biden will beat #Trump in the end is the very reason Trump will win again. Bernie is our only hope. Wake up people! #Vote #Sanders2020 #BernieSanders #BernieForPresident #BlackLivesMatter #Alley #LGBTQ #2020,1
#BreonnaTaylor #BlackLivesMatter https://t.co/EhUuIq6Q7z,1
Give us the mic. #BlackLivesMatter,1
"@mmpadellan OMG!! WTF???
This is so unacceptable!!!
#BLM 

#VoteBlue2020",1
✊🏼✊🏽✊🏾✊🏿 #BlackHistoryMonth #BlackExcellence #BlackLivesMatter #JCSU #IIOS 💙💛🐂 https://t.co/Xly5qzXxjk,1
"You know what, I'm just going to vote however WOC voted. 

Their boys are the one's being shot jogging. 

They deserve my support. 

#BlackLivesMatter 
#VoteBlue2020",1
"@louisvillemayor 
Justice for #BreonnaTaylor",1
I still feel this hasn't gotten enough coverage. #BLM https://t.co/jzu9GObTU8,1
What true white alliance looks like: #JusticeForArbery #JusticeForAhmaudArbery #BlackLivesMatter https://t.co/2BCIGinqKU,1
"#BLACKLIVESMATTER
 https://t.co/FHIbNwFKRP",1
"“SLAVERY WASN’T ABOLISHED, JUST REDESIGNED” -@black_mixed 

WAKE UP PEOPLE. #BlackHistoryMonth #BlackLivesMatter",1
#blacklivesmatter now,1
God we truly are tired. #JusticeForAhmaudArbery #BlackLivesMatter smh like really tired https://t.co/IpSGj6SkpS,1
"And what about prisoners who are not white and wealthy? Will they be released? #COVID19 #BlackLivesMatter

via @NYTimes  https://t.co/HCqj8Q5quu",1
"Because the coverage is not nearly what it should be, I just learned about the travesty the Louisville PD committed in the apartment of #BreonnaTaylor. I will #SayHerName so that justice can truly be equitable. 

We HAVE to be better than this America.",1
This type of shit make me hella mad like why the fuck can they kill us with no repercussions #BlackLivesMatter ✊🏾 https://t.co/OBWtbUTC9h,1
"How can we mobilize for justice during #COVID19?

Look forward to talking w/ co-founder of #BlackLivesMatter who founded @blackfutureslab @aliciagarza at our virtual summit on #racialequity.

Today is the last day for Early Bird Tickets. 
Register here: https://t.co/QoATSJBALz https://t.co/Nwy16msbXs",1
@nowthisnews Read the room guys #AhmaudArbery #BreonnaTaylor,1
"Today the other candidates acted like, people who are religious on Sunday then forget on Monday! #BernieSanders walks the walk and talks the talk of Civil Rights everyday and has for the last 40+ years! #JusticeForAll #JobsForAll #NoPrivatePrisons #LegalizeIt #TaxTheRich PEACE https://t.co/t7zhAjUPCz https://t.co/4tRQQyqeo3",1
The Illustrated Story Behind the Tulsa Massacre #AmericanHistory #racism #BlackLivesMatter https://t.co/UgprTi79Np,1
"Black residents of New York City are dying from the novel coronavirus more than any other racial group, according to new data from the city's Health Department #BlackLivesMatter #Corona  https://t.co/OBysGcG39c",1
I'm being discriminated by the Park Slope Food Co-op 4 playing Black music. I've been suspended 18 months 4 this. Now my membership is going 2 B rescinded 4 protesting in front of the store. I'm a 20yr member. Please help. Retweet. https://t.co/pdj7h1rTwt #BlackLivesMatter,1
"#EducatorsforAhmaud 
#IRunWithMaud
#BlackLivesMatter
*and as @RevDrBarber always reminds us, we *must* start acting and legislating and funding in ways that show black LIVES matter, not just black deaths https://t.co/kJZBb2p63w",1
"THIS IS WRONG #BLM ! I've supported BLM from day 1 but defiling democratic principles is not the way to get justice! AMY shouldn't have capitulated she should have said ""let's talk, not riot!"" WHY BLM? https://t.co/anTl1G0PbB via @usatoday",1
Listen U MUST VOTE #VOTEBLUE 4 DECENCY Dump Trump CULT COWARDLY GOP Senators #Farmers #Education #TeaParty #AARP #Veterans #MeToo #GenX #Millenials #marchforourlives #1u #MAGA #Independents #Indigenous #P2 #Latinx #BLM #LGBTQ https://t.co/wzLb9do3lu,1
#BlackLivesMatter #Blacktwitter #BlackCommunity #COVID19 #Fear https://t.co/3HbWlvZF78,1
"@jonathansfrakes Asian American Bishop Jack Lumanog in Atlanta – “What do Ahmaud Arbery, Trayvon Martin and Jordan Davis have in common?” #IRunWithMaud #BlackLivesMatter https://t.co/qKSt0fesXx",1
"We’re tired.
Tired of making hashtags.
Tired of trying to convince you that our #BlackLivesMatter too.
Tired of dying.
Tired.
Tired.
Tired.
So very tired
#divinesenaya #Soûlkreôl #special #original #unique #music #love #humanity",1
Black Panther Party 1/2 #BlackHistoryMonth2020 #day2 #2ndAmendment #victimhood #UnitedWeStand #blexit #Conservatives #BLM #maketheswitch #Trump2020Landslide #BlackHistory is America’s history. https://t.co/AqWXl2Qos3,1
"@CoalitionResist  🚨LOS ANGELES🚨 #IRunwithMaud

Wear a white tshirt, and jog to demand #JusticeForAhmaud at 6 pm tonight. Meet at Vermont/Expo 

#BlackLivesMatter
#AhmedArbery
#whitesupremacy
#RevolutionNothingLess
#RunWithMaud
#IRunwithAhmaud
 https://t.co/rFllXNKu8G",1
"On this Mother's day, I'm thinking about Ahmaud's, #SeanReed's, #BreonnaTaylor's Moms and the love that was snuffed out by white violence. RIP.",1
#JusticeForAhmaud #JusticeForAhmaudArbery #BlackLivesMatter https://t.co/BUNBPRvJji,1
Making Black Lives Matter in Economic Policy @andreperryedu https://t.co/KozbEydfLA #knowyourprice  via @oscarthinks #Blm #blacklivesMatter @SenatorHughes @PhillyMayor @HelenGymAtLarge @CouncilmemberJG @PHLCouncil @PHLCommerce,1
Say his name #blackhistorymonth #BlackLivesMatter https://t.co/BgrrtsfJSN,1
"Sandra Bland would be 33 years old today.

She died in Texas police custody in 2015. #SayHerName https://t.co/7IK7h0NJhT",1
Kalief &amp; Venida Browder 💔 #BLM https://t.co/mYj5FdHbRe,1
Rest in peace. Zoe Mungin. #sayhername #blacklivesmatter https://t.co/lP0MYHxgcd,1
"Harriet Tubman, an Unsung Naturalist, Used Owl Calls as a Signal on the Underground Railroad  https://t.co/Bip1SI3trN via @audubonsociety
#BlackHistoryMonth #BlackLivesMatter",1
"Don Lemon's hometown is Baton Rouge where Alton Sterling was killed by police.

His delivery of the news changed that very night.

#AltonSterling
#BlackLivesMatter",1
Black lives matter. Black lives matter. Black lives matter. Black lives matter. Black lives matter. Black lives matter.  #BlackLivesMatter,1
Thread. #BreonnaTaylor https://t.co/MdHENiaWAT,1
". @GovAndyBeshear what are you doing to address justice for #Breonnataylor? 

@louisvillemayor @LMPD #BlackLivesMatters #justiceforbre",1
"Amerikkka... we hurt just like you, we care just like you , you will die also but hell awaits you #BlackLivesMatter #AhmaudAubrey https://t.co/nFU8GawOIH",1
@MSNBC @NBCNews #BlackLivesMatter,1
2:23 #RunWithMaud - running for Ahmaud Arbery. Running for the Black community. For Justice. This needs to stop. Period. #JusticeForAhmaudArbery #BlackLivesMatter https://t.co/NArvV4iHft,1
@CNN @MSNBC @CBSNews @abcnews @maddow @AC360 @VanJones68 @Lawrence @JoyAnnReid @SenKamalaHarris #PoliceBrutality #RACISM #BlackLivesMatter https://t.co/WWy0Ne2Tms,1
District Attorney Tom Durden: Justice for Ahmaud Arbery! I Run with Maud! - Sign the Petition! https://t.co/b98FXzyiDa via @Change #BlackLivesMatter,1
#irunwithahmaud #irunwithmaud #wearedonedying #justice4ahmaud #justiceforahmaud #blacklivesmatter #AhmaudArbery https://t.co/BQNBp3YB4M,1
Courage And Vulnerability: Lessons From The Black Experience - via @smedian_network #BlackLivesMatter #Culture #Discrimination #BlackWomen #Vulnerability https://t.co/K87ueumdMX,1
"Say his name. Remember his name. #AhmaudArbery.

Praying for his family, and that the powers that be in GA will do the RIGHT thing. #BlackLivesMatter #RunWithMaud #JusticeForAhmaud 

Sign the petition: https://t.co/9iN9Ikojei https://t.co/W592sUn1jg",1
#AbolishThePolice #PoliceBrutality https://t.co/K8Dxa9DUAY,1
"Another senseless MURDER!!! 
WHEN WILL IT STOP???
#justiceforahmaud #justiceforahmaudarbery 
#blacklivesmatter @ California https://t.co/qI2ryCKgzc",1
I think we should get #SayHerName to trend. https://t.co/YMXrox21gx,1
"Dear America,

🥺 When will enough be enough? #BlackLivesMatter https://t.co/lzJohjsil6",1
"@NoahBookbinder @SingerChick6 Thank you! We stand with you; #BillBarr must resign. We demand an AG who understands #JUSTICEFORALL, and is not using the office to deliver desired results for a corrupt President.",1
Robert Brown - lynched today in 1897 in Harrison County #Texas #BlackLivesMatter,1
"Cops shoot a naked, unarmed, black woman 8 times in her own house and still wanna call it justified. Where the fuck are we living? #BreonnaTaylor #BlackLivesMatter #JusticeForBreonnaTaylor https://t.co/3IaK5q9nuK",1
"As a UC alumna this is deeply troubling: ""Worst of all, however, are the actions of Portland State and @uofcincy police officers, who have used lethal force against non-student black men."" #BlackLivesMatter via @hechingerreport https://t.co/6OablYzh0J",1
#ericharris had chores. some of them were vacuuming and doing the laundry.,1
"Are @The Democrats Aware Of This?
#BlackLivesMatter #Indivisible https://t.co/GAE3d0gCyj via @WSJ",1
Happy Birthday #TrayvonMartin you should be here to celebrate it but we’ll keep fighting for justice in your honor! #BlackLivesMatter,1
#BlackLivesMatter cops don't https://t.co/zqH0hQM1Kh,1
Horrendous: Family seeks answers in fatal police shooting of Louisville woman in her apartment https://t.co/lwminXRS8o #BreonnaTaylor #SayHerName,1
#blacklivesmatter 🙋🏿‍♂️ https://t.co/HleWb4vUZN,1
#SayHerName 😡🥺😢 https://t.co/tkTzEAcZ2J,1
"CW 

racism in America 
#BlackLivesMatter https://t.co/t67F4WwTF1",1
White supremacy is terrorism. #BlackLivesMatter #IrunwithMaud https://t.co/Xp39PpwNfU,1
"https://t.co/Hzq5CdpB3Z
#NeverBiden #NeverWarren #NeverTrump

#DNCRigging #DNCCorruption #SCPrimary #SC2020 #SouthCarolina #SouthCarolinaPrimary #BernieBeatsTrump #Bernie2020 #NotMeUs #BlackLivesMatter #RiseLikeLions #2020Vision #VoteBernie2020 #BernieSanders #BernieIsMyPresident",1
"YEAH BABY! #IdaBWells #BlackLivesMatter 
https://t.co/IyLYDDqb03",1
@wilkinebrutus @KingJames #BlackLivesMatter #SeanReed #AhmaudArbery #JusticeForSeanReed #JusticeForAhmaudArbery #JoinTheMovement,1
"Minneapolis NAACP, Black Lives Matter call on #Klobuchar to suspend campaign https://t.co/QNKnjwDdMt
#BLM #NAACP",1
This ⤵️ #BLM #MLKDay2020 https://t.co/fFeN2RJ9oM,1
#SayHerName #JusticeForBreonnaTaylor #Repost #AllLivesMatter https://t.co/A8DDG6S2lZ,1
"Say their name. Terrozza Tyree Griffin, 2015-12-24 #BlackLivesMatter.",1
"This is very important, please share and help if you can. 

https://t.co/mvgCciS9Kx 

#PoliceBrutality #BlackLivesMatter",1
#BreonnaTaylor #JusticeForBre @louisvillemayor @GovAndyBeshear @LMPD,1
"We’re tired
Tired of making hashtags.
Tired of trying to convince you that our #BlackLivesMatter too.
Tired of dying.
Tired.
Tired.
Tired.
So very tired.

(Saw this on Facebook and wanted to share on Twitter too ✊🏾)",1
They don’t even look like criminals to be pullin a trigger on these innocent people 🤔 #BlackLivesMatter https://t.co/E3l0H3Re41,1
"“People use Dr. King &amp; the civil rights movement against contemporary movements like #BlackLivesMatter saying, 'Why aren’t you more like Martin Luther King?' I think to myself, be careful what you wish for” @_FeliceLeon  @JeanneTheoharis #UnpackThat #BHM https://t.co/FQmmgySlNC",1
We can’t suffer another #TrayvonMartin let’s re-strategize and re-organize so that justice is served this time around. #AhmaudAubrey #JusticeForAhmaud #BlackLivesMatter,1
We demand a fair trial. #Unconstitutional #BlackLivesMatter. #Truth #Freedom #Justice #NathanielWoods #SupremeCourt #NoMoreDeath https://t.co/6ojb0KHlWh,1
Happy Black History Month y’all! #BlackHistoryMonth #BlackLivesMatter https://t.co/RCbBUlfKbc,1
"#BlackTwitter #blacklivesmatter

#fucktrump #MAGA #MakeAmericaGreatAgain

THE LINCOLN PROJECT RELEASES NEW VIDEO: “DYSTOPIA”
https://t.co/5ITb1FsPKo",1
#JusticeForAll 👏 https://t.co/diWsNk70y9,1
#3 #BlackHistoryMonth  #BlackHistoryMonth2020 #BlackLivesMatter https://t.co/CwiAHCVLq1,1
"#BlackPower
#BlackHistoryMonth
#BlackFutures
#BlackLivesMatter https://t.co/FDIKl5f3Zw https://t.co/K73G2CNR6Q",1
"✊🏽
#BlackLivesMatter
#GoJoe #TeamJoe #Biden2020 #LiftEveryVoice https://t.co/E5P6RIzXkb",1
"We can’t take out our wallet (#AmadouDiallo).
We can’t run (#WalterScott).
We can’t breathe (#EricGarner).

We can’t live (#FreddieGray).
We’re tired. 
Tired of making hashtags.
Tired of trying to convince you that our #BlackLivesMatter too. 
Tired of dying.
Tired.
So very tired.",1
"@MattBinder not surprising, Pete was notably #AllLivesMatter a few years back. Pete is a disgusting rat

#BlacklivesMatter
#BernieWonIA",1
"About time. They should have been charged in February. #BlackLivesMatter

Father and son charged with murder of unarmed black man Ahmaud Arbery in Georgia - ABC News - https://t.co/0J4wPbS0mz via @ABC",1
#SayHerName  Breonna https://t.co/lFj97YrRiq,1
"Metro Transit Police handcuffed a 13- year-old child with so much force he was taken to the hospital, where they then tried to ""secure"" him to a bed. All for the ""crime"" of ""horseplay."" #NoMoreStopandFrisk #BlackLivesMatter #StopMTPD https://t.co/7SWqn63Arh",1
"That bad smell? It's corruption in Georgia...
Here’s the evidence of extensive voter suppression in Georgia’s notorious 2018 election https://t.co/Sj9ZizqQex
#BLM #BlackTwitter #WhiteSupremacy",1
"#NotMeUs are building the biggest grassroots multy-racial Multigenerational, multi-cultural, multi-religion, multi-ethnic movement in American history 

#BlackLivesMatter #FightForOurFreedom 

#FeeltheBern 

#NeverBiden 

#GreenParty https://t.co/6ZWbNJY3et https://t.co/O4Ds1wdigG",1
#SayHerName: Black Women And Girls Killed By Police https://t.co/7YhMP8wRuc,1
I’m white and I hate my own race. Disgusting and ashamed #BlackLivesMatter https://t.co/d3hUhc9ewM,1
"8 times. 8 times. 8 TIMES. 

Know her name. #BreonnaTaylor https://t.co/j2cqnO5MgS",1
This was a hate crime. WTF? #BlackLivesMatter  https://t.co/Uz3nqhj1YO,1
Eben Calhoun - lynched today in 1907 in Pittsview #Alabama #BlackLivesMatter,1
"#BlackLivesMatter #JusticeForAhmaud 

Our silence is our complicity. https://t.co/VNWusfEBMr",1
#WeAreTired #StopKillingUs #StopShootingUs #BlackLivesMatter #BlackTransLivesMatter #JusticeForAhmaudArbery #JusticeforNinaPop https://t.co/tctglENJsP,1
"https://t.co/uzxx6MLIRY 🇺🇸
Promoting #Christian intervention for social change 🙏🏽
#BlackLivesMatter
#Humanity 
 https://t.co/tneZWTWF0I",1
90% of black murder victims are murdered by fellow blacks. 8% are murdered by whites. #AhmaudAubrey #BlackLivesMatter https://t.co/I4JddtwaGc,1
Let's remember when #BlackLivesMatter took over @BernieSanders stage. He let them speak. https://t.co/JaNp8veLEL,1
